areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000009,South West,region,2020-09-22,17074,2062
E12000009,South West,region,2020-09-21,16921,2062
E12000009,South West,region,2020-09-20,16770,2062
E12000009,South West,region,2020-09-19,16626,2061
E12000009,South West,region,2020-09-18,16500,2061
E12000009,South West,region,2020-09-17,16376,2060
E12000009,South West,region,2020-09-16,16270,2058
E12000009,South West,region,2020-09-15,16196,2058
E12000009,South West,region,2020-09-14,16110,2056
E12000009,South West,region,2020-09-13,16033,2056
E12000009,South West,region,2020-09-12,15978,2054
E12000009,South West,region,2020-09-11,15916,2054
E12000009,South West,region,2020-09-10,15822,2054
E12000009,South West,region,2020-09-09,15737,2053
E12000009,South West,region,2020-09-08,15661,2053
E12000009,South West,region,2020-09-07,15586,2051
E12000009,South West,region,2020-09-06,15489,2051
E12000009,South West,region,2020-09-05,15415,2051
E12000009,South West,region,2020-09-04,15332,2049
E12000009,South West,region,2020-09-03,15201,2047
E12000009,South West,region,2020-09-02,15055,2046
E12000009,South West,region,2020-09-01,14924,2046
E12000009,South West,region,2020-08-31,14825,2046
E12000009,South West,region,2020-08-30,14769,2046
E12000009,South West,region,2020-08-29,14734,2046
E12000009,South West,region,2020-08-28,14684,2046
E12000009,South West,region,2020-08-27,14612,2045
E12000009,South West,region,2020-08-26,14555,2044
E12000009,South West,region,2020-08-25,14494,2044
E12000009,South West,region,2020-08-24,14444,2043
E12000009,South West,region,2020-08-23,14395,2043
E12000009,South West,region,2020-08-22,14354,2042
E12000009,South West,region,2020-08-21,14315,2041
E12000009,South West,region,2020-08-20,14251,2041
E12000009,South West,region,2020-08-19,14166,2040
E12000009,South West,region,2020-08-18,14099,2039
E12000009,South West,region,2020-08-17,14041,2039
E12000009,South West,region,2020-08-16,13993,2036
E12000009,South West,region,2020-08-15,13956,2036
E12000009,South West,region,2020-08-14,13932,2036
E12000009,South West,region,2020-08-13,13877,2034
E12000009,South West,region,2020-08-12,13824,2034
E12000009,South West,region,2020-08-11,13781,2033
E12000009,South West,region,2020-08-10,13740,2032
E12000009,South West,region,2020-08-09,13700,2032
E12000009,South West,region,2020-08-08,13685,2030
E12000009,South West,region,2020-08-07,13660,2030
E12000009,South West,region,2020-08-06,13619,2030
E12000009,South West,region,2020-08-05,13574,2030
E12000009,South West,region,2020-08-04,13534,2029
E12000009,South West,region,2020-08-03,13480,2028
E12000009,South West,region,2020-08-02,13437,2028
E12000009,South West,region,2020-08-01,13427,2027
E12000009,South West,region,2020-07-31,13418,2027
E12000009,South West,region,2020-07-30,13389,2026
E12000009,South West,region,2020-07-29,13326,2025
E12000009,South West,region,2020-07-28,13272,2024
E12000009,South West,region,2020-07-27,13238,2024
E12000009,South West,region,2020-07-26,13199,2024
E12000009,South West,region,2020-07-25,13179,2024
E12000009,South West,region,2020-07-24,13162,2022
E12000009,South West,region,2020-07-23,13127,2021
E12000009,South West,region,2020-07-22,13087,2021
E12000009,South West,region,2020-07-21,13057,2021
E12000009,South West,region,2020-07-20,13022,2018
E12000009,South West,region,2020-07-19,13000,2016
E12000009,South West,region,2020-07-18,12991,2014
E12000009,South West,region,2020-07-17,12979,2012
E12000009,South West,region,2020-07-16,12959,2011
E12000009,South West,region,2020-07-15,12932,2010
E12000009,South West,region,2020-07-14,12915,2008
E12000009,South West,region,2020-07-13,12896,2005
E12000009,South West,region,2020-07-12,12879,2003
E12000009,South West,region,2020-07-11,12872,2003
E12000009,South West,region,2020-07-10,12866,2003
E12000009,South West,region,2020-07-09,12853,2002
E12000009,South West,region,2020-07-08,12836,2002
